AssetID,AssetType,Commodity,System,InstallDate,AgeYears,ConditionScore,LastMaintenanceDate,InspectionDate,Region,Latitude,Longitude,DiameterInches,Material,CoatingType,SeamType,MAOP_psig,HCA_Flag,ClassLocation,SoilCorrosivityIndex,CPZoneID,CPStatus,LastCPSurveyDate,PipeToSoilPotential_mV,LastILI_Date,ILI_Anomalies_Count,LeakHistoryCount,CorrosionRiskScore_Rubric
A100560,Substation Equipment,Electric,N/A,2002-07-25,23.1,1,2005-10-11,2024-05-14,South Bay,37.49009193662642,-121.87316402154156,,Composite,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100561,Gas Transmission Pipeline,Gas,Distribution,1998-03-25,27.4,2,2002-12-29,2025-03-23,North Bay,38.34344792514938,-122.64769985282781,2.3454644297853218,Steel,FBE,N/A,115.25365306431289,N,2.0,1.0,CP166,Adequate,2025-03-08,-838.1629182175923,2022-12-12,2.0,0,5.0
A100562,Regulator Station,Gas,Transmission,2002-01-26,23.5,2,2007-10-23,2024-04-24,South Bay,37.328196252327025,-121.82183115611856,41.706250046436345,PE,None/Unknown,Seamless,285.77718961584276,N,3.0,1.0,CP413,Adequate,2024-10-14,-754.125255662088,2022-08-12,8.0,1,7.0
A100563,Transformer,Electric,N/A,1979-02-08,46.5,5,1985-04-03,2023-08-11,Sierra,38.96865602000275,-120.33809074572277,,Composite,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100564,Underground Cable,Electric,N/A,2000-09-15,24.9,4,2006-06-02,2025-02-06,North Bay,38.19311748600942,-122.74138807937742,,Aluminum,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100565,Pole,Electric,N/A,1992-04-10,33.3,1,1992-11-18,2024-04-24,Sierra,39.099283826644246,-120.3515254829487,,Copper,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100566,Substation Equipment,Electric,N/A,1972-08-26,53.0,1,1974-03-03,2024-01-24,Sierra,38.98049273510817,-120.41708922449352,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,1,
A100567,Anode Bed,Gas,Distribution,1977-05-10,48.3,1,1984-04-27,2023-10-10,North Bay,38.30033781606993,-122.85725526739692,20.907782527170205,PE,Tape Wrap,ERW,98.54782502421817,N,1.0,4.0,CP454,Adequate,2024-12-31,-962.6796505710814,2023-02-03,5.0,0,7.0
A100568,Gas Distribution Main,Gas,Transmission,1999-08-07,26.0,1,2005-08-20,2023-07-11,Central Coast,36.52075339297141,-121.84801312105428,29.789282624728045,Steel,FBE,Seamless,225.09456553694903,N,1.0,3.0,CP546,Adequate,2024-08-22,-934.0507738765646,2021-09-17,3.0,0,5.0
A100569,Substation Equipment,Electric,N/A,1997-08-10,28.0,3,1999-10-13,2025-01-20,Sierra,39.0675794672956,-120.31638495281098,,Aluminum,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100570,Switchgear,Electric,N/A,1963-12-08,61.7,1,1970-10-01,2024-02-11,Central Coast,36.7442203076016,-122.01727061467598,,Aluminum,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100571,Gas Transmission Pipeline,Gas,Transmission,1968-07-26,57.0,1,1973-06-25,2025-06-04,Sierra,39.17599207108343,-120.51267042137198,18.2595776171068,Steel,Asphalt Enamel,ERW,307.202869550629,N,3.0,3.0,CP759,Adequate,2024-12-11,-921.2954512496385,2023-09-23,1.0,0,7.0
A100572,Underground Cable,Electric,N/A,1978-09-24,46.9,3,1985-01-11,2023-06-14,San Francisco,37.902878422269666,-122.35447414660051,,Steel,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100573,Regulator Station,Gas,Distribution,1993-04-30,32.3,2,2000-10-22,2024-12-29,North Bay,38.10563229199482,-122.85425840687402,10.209170229140769,Steel,Tape Wrap,SAW,166.0576738375184,N,2.0,2.0,CP227,Adequate,2025-06-07,-722.1809470163079,2020-08-31,1.0,0,7.0
A100574,Test Station,Gas,Transmission,1997-01-12,28.6,4,2001-03-24,2023-12-07,Sierra,39.192325343486885,-120.62315319639818,19.323647341453047,Steel,None/Unknown,SAW,179.85437901040297,N,2.0,3.0,CP453,Underprotected,2025-03-07,-791.539700655095,2021-03-01,3.0,0,10.0
A100575,Service Line/Riser,Gas,Distribution,1973-09-02,51.9,1,1975-12-22,2023-11-02,East Bay,37.89593219611762,-122.16979154791224,2.3119655230766902,Steel,Tape Wrap,SAW,193.19451628648443,Y,1.0,5.0,CP756,Unknown,2024-07-15,-885.8465626772521,2023-04-02,3.0,0,10.0
A100576,Switchgear,Electric,N/A,1979-08-15,46.0,2,1983-08-18,2024-03-28,North Bay,38.40579135106186,-122.49812353619221,,Aluminum,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100577,Anode Bed,Gas,Transmission,1969-06-19,56.2,1,1976-03-05,2024-07-23,San Francisco,37.94891154278807,-122.46895030500006,24.196813036758552,Steel,Asphalt Enamel,ERW,206.1684279213316,N,1.0,1.0,CP258,Adequate,2024-08-23,-858.7562737576427,2021-10-01,1.0,1,6.0
A100578,Valve Station,Gas,Distribution,1984-10-12,40.8,3,1988-02-25,2023-10-15,San Francisco,37.77991980643598,-122.42304660307425,6.210342081111658,Steel,N/A,Seamless,96.51299733219324,N,1.0,2.0,CP460,Adequate,2025-04-06,-819.2999312789924,2022-09-10,4.0,1,7.0
A100579,Overhead Line,Electric,N/A,1979-10-14,45.8,3,1982-01-11,2025-07-12,South Bay,37.121421114885784,-121.96559326226046,,Wood,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100580,Regulator Station,Gas,Transmission,1991-09-30,33.9,2,1993-12-23,2024-11-17,Sierra,38.946380218662306,-120.48930143671762,25.659649153995005,Steel,None/Unknown,ERW,317.35122633352665,Y,1.0,3.0,CP771,Underprotected,2024-10-23,-754.02399255712,2023-12-04,5.0,0,10.0
A100581,Pole,Electric,N/A,1965-09-19,59.9,4,1973-01-02,2023-10-28,North Bay,38.276503395954244,-122.718631281717,,Composite,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100582,Underground Cable,Electric,N/A,2014-05-31,11.2,1,2018-09-14,2023-09-21,Central Coast,36.698750307101974,-121.8255892366631,,N/A,N/A,N/A,,N/A,,1.0,,N/A,,,,,1,
A100583,Pole,Electric,N/A,1983-09-25,41.9,1,1987-12-08,2023-12-26,Central Coast,36.495331983419426,-121.86452093348456,,N/A,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100584,Test Station,Gas,Transmission,2007-05-20,18.2,2,2011-03-24,2023-10-28,Central Coast,36.53180125795197,-121.83078101690192,33.124802323962285,PE,Tape Wrap,ERW,196.53801426033874,Y,2.0,5.0,CP498,Adequate,2024-09-12,-849.7285180572524,2021-07-02,4.0,0,10.0
A100585,Pipeline Casing,Gas,Distribution,1975-11-18,49.7,4,1979-05-16,2024-02-02,Central Coast,36.66099311924671,-121.68649492194282,22.36456880810111,Steel,Tape Wrap,ERW,60.859346564569286,N,1.0,2.0,CP517,Adequate,2025-02-06,-839.0772574028431,2024-06-26,5.0,0,7.0
A100586,Substation Equipment,Electric,N/A,1960-03-02,65.4,1,1962-11-29,2024-06-07,East Bay,37.74120820038326,-122.18615633566961,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100587,Pole,Electric,N/A,2013-08-19,12.0,4,2017-05-27,2025-03-19,North Bay,37.95275392780282,-122.67169243409862,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100588,Valve Station,Gas,Transmission,2015-04-03,10.4,1,2019-06-27,2023-07-10,Sierra,38.95880208939488,-120.38093214364939,22.20551065348928,Steel,Tape Wrap,SAW,240.9012051899339,N,2.0,5.0,CP152,Overprotected,2025-03-08,-857.0833112963262,2022-11-24,1.0,0,9.0
A100589,Regulator Station,Gas,Transmission,2016-05-04,9.3,3,2021-02-15,2025-05-05,San Francisco,37.69667099204092,-122.4543363466352,19.583615726689352,Steel,N/A,ERW,284.06417275425514,N,3.0,2.0,CP100,Unknown,2025-02-16,-883.539985455693,2021-09-07,2.0,0,5.0
A100590,Switchgear,Electric,N/A,2006-10-25,18.8,3,2012-01-19,2025-03-02,East Bay,37.56847977094574,-122.22444145262318,,Composite,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100591,Underground Cable,Electric,N/A,1986-10-06,38.9,4,1988-07-28,2024-05-22,South Bay,37.12028080736173,-121.97728745816585,,N/A,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100592,Gas Distribution Main,Gas,Distribution,1962-06-14,63.2,2,1964-11-21,2024-06-21,North Bay,38.275967640556686,-122.60711595993152,8.220253868721217,Steel,Tape Wrap,N/A,68.88538377649935,N,1.0,5.0,CP323,Underprotected,2024-09-02,-799.7791352455148,2024-06-14,9.0,1,10.0
A100593,Pole,Electric,N/A,1970-07-22,55.1,5,1973-11-21,2025-05-24,San Francisco,37.67635627291321,-122.53820264215321,,Wood,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100594,CP Rectifier,Gas,Transmission,1987-06-27,38.1,3,1991-07-09,2025-06-01,North Bay,38.3131400332819,-122.65363676261173,21.776762819872225,Steel,FBE,N/A,247.52677884907766,N,3.0,2.0,CP267,Unknown,2024-12-11,-853.8109131239908,2023-03-25,3.0,1,6.0
A100595,Gas Transmission Pipeline,Gas,Distribution,1961-01-19,64.6,3,1967-08-06,2025-05-24,San Francisco,37.77600668619386,-122.42480381491096,15.035450590177842,Steel,None/Unknown,N/A,60.0,N,2.0,5.0,CP858,Underprotected,2024-10-04,-850.384007422687,2020-11-04,0.0,0,10.0
A100596,Substation Equipment,Electric,N/A,1962-11-09,62.8,4,1964-08-18,2023-07-29,San Francisco,37.556859554462534,-122.30421366206865,,Composite,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100597,Pipeline Casing,Gas,Transmission,2001-05-27,24.2,4,2002-10-25,2024-01-25,East Bay,37.86866140666815,-122.33484705807561,26.603687362008447,Steel,None/Unknown,N/A,217.58898414986714,N,2.0,5.0,CP202,Adequate,2025-05-23,-934.9945796044067,2023-07-19,0.0,1,10.0
A100598,Test Station,Gas,Transmission,1963-07-23,62.1,2,1968-11-29,2023-10-09,Central Coast,36.53537751692442,-122.19625616245679,24.78127987067409,Steel,N/A,Seamless,219.68368632111628,Y,2.0,4.0,CP543,Overprotected,2025-05-22,-922.6044837421853,2020-12-17,4.0,0,9.0
A100599,Gas Transmission Pipeline,Gas,Distribution,1990-02-23,35.5,4,1992-01-26,2025-04-27,South Bay,37.46978195834496,-121.55762444100985,14.966742476155662,PE,N/A,SAW,60.0,N,1.0,5.0,CP714,Overprotected,2025-03-12,-912.5455091806339,2023-01-26,1.0,0,8.0
A100600,Launcher/Receiver,Gas,Distribution,2001-05-15,24.2,4,2004-12-25,2025-03-08,Central Coast,36.59293321819337,-121.87858060499345,9.107406002269318,PE,Coal Tar,ERW,118.7315730507177,N,2.0,4.0,CP603,Adequate,2024-12-13,-925.2810944328231,2024-01-06,3.0,0,7.0
A100601,Test Station,Gas,Transmission,2018-06-14,7.2,5,2020-06-22,2024-08-20,Central Coast,36.42928488796289,-121.92250904578313,33.045799677585464,N/A,None/Unknown,ERW,313.17840168504983,N,1.0,3.0,CP730,Underprotected,2025-04-03,-983.5991964714722,2020-11-24,3.0,0,8.0
A100602,Regulator Station,Gas,Transmission,2020-03-14,5.4,2,2024-05-25,2024-12-22,Central Coast,36.70542645736751,-121.85782554836211,27.473852378273,Steel,Coal Tar,ERW,206.8701244480792,N,1.0,4.0,CP337,Adequate,2024-11-03,-823.924444718368,2023-05-20,3.0,1,10.0
A100603,Pipeline Casing,Gas,Transmission,2006-11-18,18.7,2,2013-10-22,2024-02-27,East Bay,37.70372447370763,-122.51447481781739,33.70548599690808,PE,FBE,N/A,243.24705737605868,N,3.0,5.0,CP394,Adequate,2024-09-19,-859.7913316039449,2023-09-01,3.0,1,7.0
A100604,CP Rectifier,Gas,Transmission,1999-11-03,25.8,2,2007-06-08,2025-04-20,East Bay,37.77748395408755,-122.20753589549645,21.513124331791037,Steel,Tape Wrap,N/A,335.8400187193181,N,1.0,3.0,CP662,Unknown,2025-05-04,-879.5783359606169,2022-03-28,2.0,0,7.0
A100605,Overhead Line,Electric,N/A,2009-11-10,15.8,5,2011-04-06,2023-10-04,Sierra,39.011222321907056,-120.40465089052985,,Wood,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100606,Regulator Station,Gas,Distribution,1971-06-03,54.2,3,1974-09-14,2024-09-13,North Bay,38.310599889064605,-122.79139283474386,14.69995063063645,Steel,Asphalt Enamel,N/A,60.0,Y,3.0,4.0,CP674,Adequate,2024-11-24,-876.6293405721393,2023-04-28,0.0,0,9.0
A100607,Pipeline Casing,Gas,Distribution,1967-01-22,58.6,4,1973-06-06,2025-05-16,Sierra,39.14633938125855,-120.73910012545393,9.863739947889266,Steel,FBE,N/A,81.21677351209671,N,1.0,5.0,CP321,Adequate,2024-11-02,-942.6245732785799,2020-12-29,4.0,0,8.0
A100608,Anode Bed,Gas,Transmission,1979-08-18,46.0,3,1986-01-28,2023-08-20,Central Coast,36.6756053571867,-121.85593671453147,37.26796553845933,Steel,FBE,Seamless,218.51605280813868,N,3.0,2.0,CP443,Unknown,2025-01-02,-807.2689953889114,2020-09-07,3.0,0,6.0
A100609,Overhead Line,Electric,N/A,2003-04-28,22.3,3,2004-11-06,2024-11-17,North Bay,37.94434473394223,-122.77137113957674,,N/A,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100610,Underground Cable,Electric,N/A,1964-08-18,61.0,4,1969-02-04,2023-09-12,San Francisco,37.765480161535194,-122.26641175957248,,Aluminum,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100611,Gas Distribution Main,Gas,Transmission,2010-09-07,14.9,2,2017-05-04,2023-08-27,East Bay,37.861114149202166,-122.07858287196161,22.56935317529808,Steel,N/A,Seamless,250.36374596485157,N,3.0,4.0,CP963,Overprotected,2025-02-03,-885.0477708289999,2024-06-07,0.0,0,7.0
A100612,Regulator Station,Gas,Distribution,1959-07-16,66.1,1,1962-01-27,2025-05-18,South Bay,37.092353046174026,-121.8412303575503,13.979253249115068,Steel,FBE,Seamless,60.0,N,4.0,5.0,CP829,Unknown,2024-10-25,-856.51319411762,2024-02-10,4.0,0,8.0
A100613,Test Station,Gas,Distribution,1964-09-07,60.9,2,1968-07-21,2025-03-05,South Bay,37.355853892602084,-121.80520548135584,12.369653802194067,Steel,FBE,SAW,91.39426008548617,N,1.0,3.0,CP931,Adequate,2024-08-07,-921.2638391528196,2021-03-03,2.0,1,7.0
A100614,Anode Bed,Gas,Distribution,2019-11-03,5.8,4,2023-07-16,2024-11-23,North Bay,38.087812622002964,-122.67941711660443,17.449051845868794,Steel,Tape Wrap,ERW,64.19234517468787,N,1.0,5.0,CP279,Underprotected,2025-01-22,-780.7432753902535,2020-04-07,1.0,0,10.0
A100615,Substation Equipment,Electric,N/A,1961-10-03,63.9,2,1969-09-07,2025-04-15,North Bay,38.470607228526134,-122.57454604772266,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100616,Valve Station,Gas,Transmission,1995-12-19,29.7,5,1997-10-10,2023-09-05,North Bay,38.28943910961356,-122.75396237622289,26.692285087487946,PE,FBE,ERW,292.2012088547443,N,1.0,3.0,CP821,Adequate,2025-07-08,-916.4175105734059,2022-02-05,4.0,0,5.0
A100617,Service Line/Riser,Gas,Distribution,1986-08-16,39.0,2,1987-07-07,2023-10-01,Central Coast,36.61246563921864,-121.8227779207227,9.732404242795436,Steel,Asphalt Enamel,ERW,121.06745731754029,N,3.0,5.0,CP545,Underprotected,2024-07-26,-942.0151513235501,2022-11-29,3.0,0,10.0
A100618,Valve Station,Gas,Distribution,2006-02-03,19.5,1,2009-04-21,2024-07-13,East Bay,37.8202283446063,-121.98764165618584,23.0989020915655,Steel,None/Unknown,ERW,152.34435351828097,N,2.0,1.0,CP493,Adequate,2025-01-29,-913.4337933244655,2021-12-16,4.0,0,5.0
A100619,Switchgear,Electric,N/A,2002-06-20,23.1,2,2003-04-04,2024-03-13,South Bay,37.2895163744219,-121.84236548641961,,Aluminum,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100620,Underground Cable,Electric,N/A,1974-08-14,51.0,5,1976-09-15,2024-12-04,East Bay,37.76667917641988,-122.48517914727847,,Steel,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100621,Pipeline Casing,Gas,Distribution,1986-08-25,39.0,4,1993-03-25,2023-10-23,San Francisco,37.8620469192671,-122.54839775255004,14.6912261720725,Steel,Coal Tar,SAW,109.08990515255003,N,2.0,4.0,CP941,Adequate,2024-12-10,-850.8768544945126,2023-11-12,5.0,1,9.0
A100622,Switchgear,Electric,N/A,2018-07-17,7.1,5,2020-12-23,2024-08-19,Sierra,39.156350160366785,-120.49375468816294,,Aluminum,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100623,Switchgear,Electric,N/A,1957-10-25,67.8,1,1963-05-13,2024-04-26,South Bay,37.26777062520232,-121.8531113858762,,Copper,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100624,Underground Cable,Electric,N/A,1964-07-13,61.1,2,1968-03-24,2023-06-19,East Bay,37.86235219446113,-122.11358177091435,,N/A,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100625,Underground Cable,Electric,N/A,2000-01-01,25.6,2,2005-12-16,2023-06-22,South Bay,37.534871678632584,-122.06507651765389,,Aluminum,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100626,Anode Bed,Gas,Transmission,1969-05-30,56.2,2,1976-02-05,2025-04-05,Sierra,39.148603168563476,-120.49037913520937,21.329719778328872,Steel,Coal Tar,ERW,249.97584291670358,N,1.0,3.0,CP982,Underprotected,2024-09-13,-862.6423631242671,2019-09-16,1.0,0,9.0
A100627,Valve Station,Gas,Transmission,1962-05-25,63.2,2,1967-03-01,2024-06-25,Central Coast,36.75358075785474,-121.89088727996614,31.442801746894727,PE,Asphalt Enamel,SAW,219.4574641787616,Y,1.0,5.0,CP158,Adequate,2025-02-09,-864.7389274104248,2022-12-23,3.0,0,9.0
A100628,Regulator Station,Gas,Transmission,1991-01-20,34.6,1,1998-01-24,2025-02-15,North Bay,38.13996026226272,-122.55334773573958,27.082546716997776,PE,Asphalt Enamel,ERW,292.9478120247427,N,1.0,4.0,CP486,Unknown,2024-12-28,-928.454209513121,2019-08-30,0.0,0,7.0
A100629,Service Line/Riser,Gas,Distribution,2008-02-19,17.5,3,2008-10-06,2024-04-22,San Francisco,37.733241599785714,-122.345861477595,7.718421736553465,Cast Iron,FBE,SAW,60.0,Y,2.0,3.0,CP656,Unknown,2025-04-30,-860.7219505034063,2022-10-15,2.0,2,9.0
A100630,Test Station,Gas,Distribution,1971-01-07,54.6,1,1977-11-08,2024-08-24,Sierra,39.002760846670576,-120.49942658980547,3.732501442376284,Steel,Coal Tar,SAW,137.2679817501089,N,2.0,3.0,CP879,Adequate,2024-08-06,-899.0132272017489,2022-10-24,4.0,0,7.0
A100631,Underground Cable,Electric,N/A,2004-06-15,21.2,5,2006-05-08,2024-01-21,South Bay,37.306921765011495,-121.9605846254253,,N/A,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100632,Switchgear,Electric,N/A,1974-05-05,51.3,2,1980-03-17,2024-04-19,Central Coast,36.637966061496826,-121.68164546831647,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100633,Valve Station,Gas,Transmission,2012-11-24,12.7,2,2016-01-07,2024-01-18,Sierra,39.115281449669666,-120.59082681091851,13.56591479208782,Steel,Tape Wrap,N/A,243.68909459624618,N,2.0,1.0,CP278,Underprotected,2024-08-24,-851.0675068802184,2023-03-31,3.0,0,6.0
A100634,Service Line/Riser,Gas,Transmission,1981-08-14,44.0,2,1983-01-09,2024-01-23,Central Coast,36.370940743527456,-122.02167906257424,24.828410004132653,Steel,Coal Tar,SAW,303.6681158080899,N,3.0,4.0,CP756,Unknown,2025-06-22,-977.6528818962144,2021-12-20,2.0,0,8.0
A100635,Overhead Line,Electric,N/A,2005-07-27,20.0,5,2013-01-21,2025-02-19,North Bay,38.213473593367084,-122.59779853860688,,Aluminum,N/A,N/A,,N/A,,5.0,,N/A,,,,,1,
A100636,CP Rectifier,Gas,Transmission,1989-05-15,36.2,5,1996-11-14,2024-09-03,San Francisco,37.698905270158775,-122.21033489537554,7.4272393342255825,Steel,FBE,ERW,232.93784809010046,N,2.0,4.0,CP865,Adequate,2024-07-26,-928.3382282562405,2023-11-05,2.0,0,6.0
A100637,Gas Distribution Main,Gas,Distribution,1975-12-24,49.6,5,1983-02-28,2024-07-17,South Bay,37.06538842757698,-122.02543247902727,12.116156664871449,Steel,Tape Wrap,Seamless,60.0,N,2.0,4.0,CP300,Unknown,2024-08-24,-922.0938693894946,2023-04-22,1.0,0,8.0
A100638,CP Rectifier,Gas,Distribution,1974-07-26,51.0,5,1975-02-20,2024-10-13,Central Coast,36.58010427427609,-121.94465161979886,13.439726463500484,Steel,None/Unknown,SAW,94.01828429207136,N,1.0,3.0,CP516,Adequate,2025-07-05,-865.7142463739725,2019-12-06,4.0,0,8.0
A100639,Gas Distribution Main,Gas,Transmission,1968-10-08,56.8,3,1973-06-12,2023-11-01,South Bay,37.366580978384285,-121.71208925988324,23.447709901582247,Steel,Coal Tar,N/A,224.6806882255125,N,1.0,5.0,CP918,Overprotected,2024-08-17,-842.5395075784984,2019-11-24,4.0,0,10.0
A100640,Valve Station,Gas,Distribution,2015-12-13,9.7,2,2021-09-05,2024-07-21,Central Coast,36.573719307567615,-121.93956535349346,4.781077659734158,Steel,Coal Tar,ERW,60.0,N,2.0,3.0,CP477,Adequate,2024-11-16,-892.8718719755028,2021-10-09,3.0,0,6.0
A100641,Pole,Electric,N/A,1991-06-03,34.2,2,1998-12-18,2024-01-02,East Bay,37.52621751539777,-122.106441103046,,Wood,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100642,Launcher/Receiver,Gas,Transmission,1974-03-20,51.4,3,1976-02-20,2023-08-08,Sierra,38.99469526354124,-120.4390302898854,19.16107117563788,Cast Iron,FBE,SAW,241.8995809122336,N,3.0,1.0,CP773,Adequate,2025-02-10,-836.8932813841129,2019-11-20,4.0,0,6.0
A100643,Test Station,Gas,Distribution,1986-04-30,39.3,2,1991-05-07,2024-06-26,North Bay,38.191869708448564,-122.82707218941913,16.16542931574051,PE,FBE,N/A,115.54513354533113,N,1.0,4.0,CP769,Underprotected,2025-05-04,-907.5689664425356,2021-02-09,4.0,0,8.0
A100644,Transformer,Electric,N/A,2009-11-24,15.7,1,2015-05-10,2023-09-01,North Bay,38.251208685354314,-122.94735286924656,,N/A,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100645,Overhead Line,Electric,N/A,2017-05-24,8.2,2,2020-10-15,2024-07-21,South Bay,37.20994745067791,-121.91279565314089,,Wood,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100646,Test Station,Gas,Distribution,2001-10-21,23.8,1,2006-05-06,2023-11-13,North Bay,38.14769594672987,-122.59716944198655,7.635062681888269,Steel,Tape Wrap,ERW,63.33743528292901,N,2.0,4.0,CP873,Underprotected,2025-07-10,-964.1949906433196,2024-05-22,1.0,0,9.0
A100647,Substation Equipment,Electric,N/A,2001-07-22,24.1,4,2009-07-03,2024-10-25,Sierra,39.09717587140335,-120.35988587257938,,Aluminum,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100648,Gas Distribution Main,Gas,Transmission,1963-07-13,62.1,5,1970-05-12,2024-06-14,South Bay,37.265800096455834,-121.99347265943834,16.533400029824747,Wrought Iron,Coal Tar,SAW,285.02482071263387,N,1.0,2.0,CP575,Underprotected,2025-03-11,-829.099014017433,2024-06-11,1.0,0,10.0
A100649,Test Station,Gas,Transmission,1989-08-03,36.0,1,1992-09-28,2024-04-25,Sierra,38.858323646670385,-120.31706784917353,19.65607125624323,Steel,N/A,SAW,294.060558748885,N,1.0,3.0,CP847,Adequate,2024-12-29,-868.6807301718715,2021-05-26,0.0,0,6.0
A100650,Underground Cable,Electric,N/A,2006-06-23,19.1,4,2011-05-19,2024-08-31,Central Coast,36.63164379079946,-121.82440343664497,,Composite,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100651,Service Line/Riser,Gas,Transmission,1981-10-21,43.8,5,1985-06-12,2024-02-10,North Bay,38.41220993904936,-122.76966334654428,24.6635630039469,PE,N/A,Seamless,309.51101089543374,Y,1.0,5.0,CP317,Underprotected,2024-09-15,-950.4171067334428,2022-05-09,2.0,0,10.0
A100652,Valve Station,Gas,Transmission,2009-06-25,16.1,1,2010-12-01,2024-06-11,Central Coast,36.48432740592716,-121.73875098689793,26.37237060551066,Wrought Iron,FBE,N/A,250.18442521812776,N,2.0,5.0,CP367,Underprotected,2025-01-13,-831.8483794995287,2021-02-03,3.0,0,10.0
A100653,Switchgear,Electric,N/A,1986-05-19,39.2,5,1988-05-02,2023-07-15,East Bay,37.499393643264845,-122.19435821203251,,Steel,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100654,Pipeline Casing,Gas,Distribution,2000-04-18,25.3,2,2005-02-01,2024-05-14,San Francisco,37.69449034890655,-122.58131981085705,2.0,PE,None/Unknown,ERW,132.57839190224783,N,2.0,5.0,CP339,Adequate,2024-10-28,-915.6783984809155,2023-08-16,1.0,1,10.0
A100655,Transformer,Electric,N/A,1994-08-25,31.0,2,1997-04-19,2025-06-11,Sierra,38.96362910864821,-120.55258682325798,,Wood,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100656,Gas Transmission Pipeline,Gas,Distribution,1963-06-06,62.2,1,1965-10-07,2024-02-23,San Francisco,37.67766701294539,-122.37239888562911,6.316430275955092,Steel,Tape Wrap,Seamless,66.30486668680936,Y,1.0,3.0,CP779,Adequate,2024-12-22,-935.8045316309853,2022-02-01,1.0,0,8.0
A100657,Gas Transmission Pipeline,Gas,Distribution,1980-02-05,45.5,1,1983-01-28,2024-12-31,San Francisco,37.90371213829897,-122.043878004638,11.43896877929005,Steel,None/Unknown,Seamless,104.28801645244579,N,4.0,3.0,CP673,Unknown,2025-06-05,-874.4773174769106,2023-12-25,3.0,0,8.0
A100658,Launcher/Receiver,Gas,Transmission,1960-07-30,65.0,5,1963-03-25,2023-06-14,North Bay,38.16358913334722,-122.66616758055488,25.828610345547812,Steel,Tape Wrap,SAW,281.1041871047662,N,3.0,4.0,CP920,Adequate,2024-09-29,-974.0561187970369,2023-04-28,3.0,0,8.0
